dwd_id,visitor_id,time_id,page_id,page_type,source_page_id,target_page_id,stay_duration,device_id,is_order,order_buyer_id,dt
9004,VISITOR_CFDD1922,14,9,店铺其他页,,,59,5,0,,2025-01-14
9005,VISITOR_B19416D5,26,11,外部页,5,13,275,3,0,,2025-01-26
9006,VISITOR_55749D16,4,10,店铺其他页,8,8,229,2,0,,2025-01-04
9007,VISITOR_E6545ECE,17,2,店铺页,,2,261,3,0,,2025-01-17
9008,VISITOR_55D63921,5,9,店铺其他页,,13,145,2,0,,2025-01-05
9009,VISITOR_7F7EF41F,6,14,功能页,4,2,268,4,0,,2025-01-06
9010,VISITOR_5343B4BE,16,4,店铺页,1,5,149,2,0,,2025-01-16
9011,VISITOR_985D610A,25,7,商品详情页,,13,169,3,0,,2025-01-25
9012,VISITOR_A0938E8B,23,6,商品详情页,,13,103,2,0,,2025-01-23
9013,VISITOR_BB031538,22,6,商品详情页,10,6,71,5,0,,2025-01-22
9014,VISITOR_93E542E7,24,3,店铺页,10,,100,3,0,,2025-01-24
9015,VISITOR_AC63AA34,20,8,商品详情页,,13,282,2,0,,2025-01-20
9016,VISITOR_5C5F85CA,16,9,店铺其他页,11,3,172,5,0,,2025-01-16
9017,VISITOR_33E679FE,16,13,功能页,,3,290,2,0,,2025-01-16
9018,VISITOR_895AECDA,29,1,店铺页,8,5,12,5,0,,2025-01-29
9019,VISITOR_71AE6121,17,6,商品详情页,,10,80,2,0,,2025-01-17
9020,VISITOR_039D520F,11,8,商品详情页,11,4,297,3,0,,2025-01-11
9021,VISITOR_9649E971,15,8,商品详情页,,,174,1,0,,2025-01-15
9022,VISITOR_61A9FF47,17,12,外部页,,7,270,5,0,,2025-01-17
9023,VISITOR_7D01AD45,1,4,店铺页,1,6,168,3,0,,2025-01-01
9024,VISITOR_7749B985,14,12,外部页,5,11,245,5,0,,2025-01-14
9025,VISITOR_9999BAF8,19,8,商品详情页,1,1,291,3,0,,2025-01-19
9026,VISITOR_725B0B86,23,11,外部页,3,,55,2,0,,2025-01-23
9027,VISITOR_BE6ADAB5,10,5,店铺页,,13,82,5,0,,2025-01-10
9028,VISITOR_1DA4AF40,7,4,店铺页,,,277,5,0,,2025-01-07
9029,VISITOR_F49E42B0,7,11,外部页,5,7,246,3,0,,2025-01-07
9030,VISITOR_A1A1640B,13,5,店铺页,1,2,53,3,0,,2025-01-13
9031,VISITOR_92948C96,23,1,店铺页,13,10,117,2,0,,2025-01-23
9032,VISITOR_0BD2E107,24,3,店铺页,,6,70,3,0,,2025-01-24
9033,VISITOR_7281ED0F,29,1,店铺页,,4,120,2,0,,2025-01-29
9034,VISITOR_8CF17ADC,18,3,店铺页,,1,181,1,0,,2025-01-18
9035,VISITOR_53DA3655,20,10,店铺其他页,12,7,47,4,0,,2025-01-20
9036,VISITOR_56DA0DB7,24,8,商品详情页,5,14,42,2,0,,2025-01-24
9037,VISITOR_121E90D8,18,13,功能页,13,6,76,2,0,,2025-01-18
9038,VISITOR_6043F6E6,25,6,商品详情页,13,14,284,2,0,,2025-01-25
9039,VISITOR_8BB819E1,5,11,外部页,2,8,160,5,0,,2025-01-05
9040,VISITOR_C3525A7C,5,3,店铺页,11,6,131,1,0,,2025-01-05
9041,VISITOR_4933B950,1,5,店铺页,,10,279,3,0,,2025-01-01
9042,VISITOR_9BBBA6C0,12,3,店铺页,4,11,148,5,0,,2025-01-12
9043,VISITOR_403D845E,18,7,商品详情页,,,241,2,0,,2025-01-18
9044,VISITOR_93FD11F4,30,5,店铺页,4,13,45,1,0,,2025-01-30
9045,VISITOR_2920B39E,8,10,店铺其他页,4,7,146,4,0,,2025-01-08
9046,VISITOR_28FD6415,19,1,店铺页,14,4,137,2,0,,2025-01-19
9047,VISITOR_799738CF,13,10,店铺其他页,6,12,201,3,0,,2025-01-13
9048,VISITOR_B621CA9A,13,4,店铺页,6,4,152,5,0,,2025-01-13
9049,VISITOR_D5147BDE,21,3,店铺页,,,173,1,0,,2025-01-21
9050,VISITOR_EF307F89,5,1,店铺页,14,9,29,3,0,,2025-01-05
9051,VISITOR_F95A502C,3,2,店铺页,,6,274,1,0,,2025-01-03
9052,VISITOR_24B37DD0,23,6,商品详情页,13,5,291,3,0,,2025-01-23
9053,VISITOR_1BB46827,20,8,商品详情页,,9,143,1,0,,2025-01-20
9054,VISITOR_E6D3EAFE,21,10,店铺其他页,2,9,140,3,0,,2025-01-21
9055,VISITOR_0AEE7957,20,7,商品详情页,,4,54,2,0,,2025-01-20
9056,VISITOR_AA084F2B,22,10,店铺其他页,9,,205,1,0,,2025-01-22
9057,VISITOR_79411DC4,2,1,店铺页,14,12,73,1,0,,2025-01-02
9058,VISITOR_407101B7,10,3,店铺页,14,2,135,2,0,,2025-01-10
9059,VISITOR_CED95D46,20,4,店铺页,10,10,300,1,0,,2025-01-20
9060,VISITOR_F0A2B74C,11,8,商品详情页,9,2,211,1,0,,2025-01-11
9061,VISITOR_25A2A2A7,19,7,商品详情页,4,1,297,5,0,,2025-01-19
9062,VISITOR_F500E321,16,13,功能页,13,,149,4,0,,2025-01-16
9063,VISITOR_D5528F0C,20,3,店铺页,9,4,176,5,0,,2025-01-20
9064,VISITOR_D0309BC1,3,5,店铺页,9,,277,3,0,,2025-01-03
9065,VISITOR_160CD424,18,3,店铺页,2,2,64,2,0,,2025-01-18
9066,VISITOR_CCD7AD5A,18,13,功能页,,9,85,2,0,,2025-01-18
9067,VISITOR_2FE2F2ED,15,3,店铺页,8,4,112,3,0,,2025-01-15
9068,VISITOR_AE958338,13,11,外部页,13,1,19,3,0,,2025-01-13
9069,VISITOR_DB5110CF,25,6,商品详情页,10,,117,2,0,,2025-01-25
9070,VISITOR_BFA6D357,22,1,店铺页,6,12,96,3,0,,2025-01-22
9071,VISITOR_D92B07C1,23,5,店铺页,11,9,171,2,0,,2025-01-23
9072,VISITOR_9432C90B,19,9,店铺其他页,13,12,123,3,0,,2025-01-19
9073,VISITOR_24301191,19,7,商品详情页,3,6,18,1,0,,2025-01-19
9074,VISITOR_37A01877,21,4,店铺页,4,11,154,1,0,,2025-01-21
9075,VISITOR_02E4893B,17,9,店铺其他页,,,282,3,1,BUYER_266795,2025-01-17
9076,VISITOR_02B9CE73,23,6,商品详情页,9,11,259,2,0,,2025-01-23
9077,VISITOR_C93AC076,12,9,店铺其他页,3,6,278,1,0,,2025-01-12
9078,VISITOR_6AC77A21,27,9,店铺其他页,10,,149,4,0,,2025-01-27
9079,VISITOR_81689865,15,9,店铺其他页,,8,298,4,0,,2025-01-15
9080,VISITOR_433196D1,12,4,店铺页,,,250,5,0,,2025-01-12
9081,VISITOR_37C8959A,25,6,商品详情页,6,1,95,4,0,,2025-01-25
9082,VISITOR_2C481293,26,7,商品详情页,12,,60,4,0,,2025-01-26
9083,VISITOR_ADF048BD,27,14,功能页,,12,176,1,0,,2025-01-27
9084,VISITOR_A7EBDC82,21,8,商品详情页,,9,112,1,0,,2025-01-21
9085,VISITOR_D75459F4,27,1,店铺页,14,4,249,3,0,,2025-01-27
9086,VISITOR_857C6F8F,2,13,功能页,,2,233,3,1,BUYER_FDA01E,2025-01-02
9087,VISITOR_E08CFBB8,5,7,商品详情页,14,13,235,3,0,,2025-01-05
9088,VISITOR_EFEC0F60,1,8,商品详情页,2,10,65,2,0,,2025-01-01
9089,VISITOR_15631D2C,26,14,功能页,,11,228,3,0,,2025-01-26
9090,VISITOR_EDB2D564,27,4,店铺页,12,5,20,3,0,,2025-01-27
9091,VISITOR_58F69D4E,19,9,店铺其他页,9,1,69,2,0,,2025-01-19
9092,VISITOR_A289F415,1,14,功能页,5,5,292,3,0,,2025-01-01
9093,VISITOR_D5D608C3,27,5,店铺页,,14,295,2,0,,2025-01-27
9094,VISITOR_CB941C4C,16,7,商品详情页,4,14,252,2,1,BUYER_373FE2,2025-01-16
9095,VISITOR_062AF1EB,4,7,商品详情页,,2,257,2,0,,2025-01-04
9096,VISITOR_E5E7CC9D,26,2,店铺页,,,96,5,0,,2025-01-26
9097,VISITOR_C3DB59AB,23,6,商品详情页,10,9,105,1,0,,2025-01-23
9098,VISITOR_20AB3208,19,4,店铺页,1,1,121,4,0,,2025-01-19
9099,VISITOR_0299D8FF,6,7,商品详情页,13,3,203,3,0,,2025-01-06
9100,VISITOR_A56B1FA8,1,4,店铺页,,7,220,3,0,,2025-01-01
9101,VISITOR_799A539A,21,3,店铺页,10,2,65,4,0,,2025-01-21
9102,VISITOR_9574C179,29,6,商品详情页,10,4,70,5,0,,2025-01-29
9103,VISITOR_1E89AA85,16,10,店铺其他页,2,2,235,4,0,,2025-01-16
9104,VISITOR_2E1F4B77,18,3,店铺页,8,9,153,1,0,,2025-01-18
9105,VISITOR_1C03B4D3,17,2,店铺页,11,14,117,2,0,,2025-01-17
9106,VISITOR_300D7992,21,4,店铺页,12,1,268,1,0,,2025-01-21
9107,VISITOR_E2676235,4,11,外部页,2,6,66,1,0,,2025-01-04
9108,VISITOR_6AA48E3B,2,9,店铺其他页,9,3,181,1,0,,2025-01-02
9109,VISITOR_3B10D0A9,30,14,功能页,7,4,298,4,0,,2025-01-30
9110,VISITOR_C603F1F5,1,6,商品详情页,2,3,132,5,0,,2025-01-01
9111,VISITOR_13533494,5,14,功能页,14,13,85,2,0,,2025-01-05
9112,VISITOR_C5875A27,13,10,店铺其他页,,13,71,5,0,,2025-01-13
9113,VISITOR_B47F8C36,9,11,外部页,11,,160,5,0,,2025-01-09
9114,VISITOR_0C54C407,18,8,商品详情页,4,,74,2,0,,2025-01-18
9115,VISITOR_72B7202D,24,8,商品详情页,,8,176,1,0,,2025-01-24
9116,VISITOR_D270169C,13,2,店铺页,1,11,172,5,0,,2025-01-13
9117,VISITOR_F62E6060,3,12,外部页,6,10,267,2,0,,2025-01-03
9118,VISITOR_57ADEFF5,22,2,店铺页,,8,156,3,0,,2025-01-22
9119,VISITOR_B97A118E,19,3,店铺页,4,12,18,3,0,,2025-01-19
9120,VISITOR_91A2764F,27,6,商品详情页,13,6,138,2,0,,2025-01-27
9121,VISITOR_7569F248,3,3,店铺页,,11,297,2,0,,2025-01-03
9122,VISITOR_9178B582,20,8,商品详情页,,,106,3,0,,2025-01-20
9123,VISITOR_629BBE27,6,12,外部页,,13,151,5,0,,2025-01-06
9124,VISITOR_BC3486A5,22,7,商品详情页,3,3,251,1,0,,2025-01-22
9125,VISITOR_D5327078,1,3,店铺页,10,5,209,3,0,,2025-01-01
9126,VISITOR_57865760,24,12,外部页,11,9,218,5,0,,2025-01-24
9127,VISITOR_2B06A1B7,22,8,商品详情页,10,13,89,4,0,,2025-01-22
9128,VISITOR_85351EF8,19,13,功能页,11,14,93,2,0,,2025-01-19
9129,VISITOR_7AF35202,12,1,店铺页,7,3,113,1,0,,2025-01-12
9130,VISITOR_71AA321C,3,9,店铺其他页,,1,236,2,0,,2025-01-03
9131,VISITOR_5325A392,14,5,店铺页,11,11,54,2,0,,2025-01-14
9132,VISITOR_3D3A4504,30,6,商品详情页,13,,80,2,0,,2025-01-30
9133,VISITOR_064E4DEA,9,7,商品详情页,10,,212,3,0,,2025-01-09
9134,VISITOR_61C22B30,19,2,店铺页,13,1,285,2,0,,2025-01-19
9135,VISITOR_C353E8C0,5,2,店铺页,5,9,255,3,0,,2025-01-05
9136,VISITOR_456ADB1C,10,9,店铺其他页,,5,96,3,0,,2025-01-10
9137,VISITOR_F3FD8D57,29,8,商品详情页,13,9,33,5,0,,2025-01-29
9138,VISITOR_27D71AB6,13,10,店铺其他页,,1,88,4,0,,2025-01-13
9139,VISITOR_6C1E321C,27,7,商品详情页,1,3,18,1,0,,2025-01-27
9140,VISITOR_A13EF3BE,10,8,商品详情页,,,207,1,0,,2025-01-10
9141,VISITOR_25E07357,18,12,外部页,5,,39,2,0,,2025-01-18
9142,VISITOR_F9E0B39A,10,11,外部页,,1,261,4,0,,2025-01-10
9143,VISITOR_CF404914,5,2,店铺页,8,4,185,3,0,,2025-01-05
9144,VISITOR_FA9ECC51,3,12,外部页,,8,45,2,0,,2025-01-03
9145,VISITOR_3F0C44E6,2,5,店铺页,,6,216,1,0,,2025-01-02
9146,VISITOR_F98E41FC,16,13,功能页,,4,172,2,0,,2025-01-16
9147,VISITOR_4924B6ED,28,14,功能页,2,10,156,2,0,,2025-01-28
9148,VISITOR_103C6CB7,6,6,商品详情页,4,,175,5,0,,2025-01-06
9149,VISITOR_E4E282F3,14,11,外部页,14,,269,1,0,,2025-01-14
9150,VISITOR_4DC21670,13,3,店铺页,7,,224,3,0,,2025-01-13
9151,VISITOR_44622FF6,27,1,店铺页,8,8,14,1,0,,2025-01-27
9152,VISITOR_82785EDB,10,4,店铺页,13,2,39,2,0,,2025-01-10
9153,VISITOR_8E31CD8C,23,10,店铺其他页,7,4,27,3,0,,2025-01-23
9154,VISITOR_790F7250,25,5,店铺页,,9,106,3,0,,2025-01-25
9155,VISITOR_9E262857,29,3,店铺页,9,,287,2,0,,2025-01-29
9156,VISITOR_B3D6B6F8,6,9,店铺其他页,,11,163,4,0,,2025-01-06
9157,VISITOR_60A70852,27,12,外部页,12,2,253,5,0,,2025-01-27
9158,VISITOR_DA787369,30,6,商品详情页,,6,17,1,0,,2025-01-30
9159,VISITOR_58F9C7A3,13,6,商品详情页,1,,119,2,0,,2025-01-13
9160,VISITOR_ABC3B881,8,12,外部页,,,49,3,0,,2025-01-08
9161,VISITOR_F42FDAC4,16,10,店铺其他页,,4,285,3,0,,2025-01-16
9162,VISITOR_298F56EF,2,6,商品详情页,5,2,127,3,0,,2025-01-02
9163,VISITOR_E75307A3,7,14,功能页,7,5,153,1,0,,2025-01-07
9164,VISITOR_BF26D5B3,5,13,功能页,3,10,179,1,0,,2025-01-05
9165,VISITOR_13A7AB3D,22,11,外部页,,14,294,3,0,,2025-01-22
9166,VISITOR_F9C1A178,12,8,商品详情页,7,9,153,2,0,,2025-01-12
9167,VISITOR_5D460533,20,13,功能页,13,8,65,2,0,,2025-01-20
9168,VISITOR_0C2972AF,8,9,店铺其他页,4,10,83,3,0,,2025-01-08
9169,VISITOR_1FFE602C,20,13,功能页,8,14,113,1,0,,2025-01-20
9170,VISITOR_DFC6ECD3,13,3,店铺页,,13,71,2,0,,2025-01-13
9171,VISITOR_C763AFA8,13,11,外部页,7,4,43,2,0,,2025-01-13
9172,VISITOR_8C6B1320,27,11,外部页,6,1,125,5,0,,2025-01-27
9173,VISITOR_B052ED89,5,14,功能页,12,11,158,3,0,,2025-01-05
9174,VISITOR_E529D7F6,2,5,店铺页,8,9,17,1,0,,2025-01-02
9175,VISITOR_65DCB208,6,5,店铺页,,4,131,2,0,,2025-01-06
9176,VISITOR_8E7EB270,19,4,店铺页,8,6,64,3,0,,2025-01-19
9177,VISITOR_B76967B2,17,1,店铺页,1,7,298,1,0,,2025-01-17
9178,VISITOR_C2BEAE3D,10,7,商品详情页,7,4,203,3,0,,2025-01-10
9179,VISITOR_46E8B4C0,2,5,店铺页,,,271,1,0,,2025-01-02
9180,VISITOR_82E419AB,9,7,商品详情页,12,,156,2,0,,2025-01-09
9181,VISITOR_976D5F3F,21,1,店铺页,1,,57,2,0,,2025-01-21
9182,VISITOR_E2AE6026,8,4,店铺页,5,2,230,3,0,,2025-01-08
9183,VISITOR_12AEF95E,10,7,商品详情页,7,,195,2,0,,2025-01-10
9184,VISITOR_3DFC4FEB,19,5,店铺页,11,8,68,3,0,,2025-01-19
9185,VISITOR_ED71C391,28,8,商品详情页,10,5,246,2,0,,2025-01-28
9186,VISITOR_837C71BC,14,1,店铺页,5,1,206,1,0,,2025-01-14
9187,VISITOR_C5D60733,26,12,外部页,1,,42,5,0,,2025-01-26
9188,VISITOR_CBFEC9B5,25,1,店铺页,13,7,218,4,0,,2025-01-25
9189,VISITOR_5182C7BF,19,10,店铺其他页,2,,17,5,0,,2025-01-19
9190,VISITOR_57ED71B8,1,4,店铺页,9,7,162,2,0,,2025-01-01
9191,VISITOR_5CC97ED2,27,4,店铺页,3,9,80,2,0,,2025-01-27
9192,VISITOR_5E304D64,8,2,店铺页,3,11,282,4,0,,2025-01-08
9193,VISITOR_8691A7FB,13,5,店铺页,14,12,213,4,0,,2025-01-13
9194,VISITOR_0D2C321A,2,12,外部页,14,9,118,1,0,,2025-01-02
9195,VISITOR_7879430C,27,7,商品详情页,,7,283,3,0,,2025-01-27
9196,VISITOR_13FD2337,5,12,外部页,4,6,240,3,0,,2025-01-05
9197,VISITOR_7B05FC2E,28,10,店铺其他页,,14,172,3,0,,2025-01-28
9198,VISITOR_DAE22240,18,1,店铺页,11,,188,5,0,,2025-01-18
9199,VISITOR_BA6B3EF6,11,13,功能页,6,,297,1,0,,2025-01-11
9200,VISITOR_7310FF27,7,2,店铺页,,9,15,4,0,,2025-01-07
9201,VISITOR_3F885BB7,26,6,商品详情页,,,145,1,0,,2025-01-26
9202,VISITOR_85E05AA4,13,1,店铺页,8,7,62,4,0,,2025-01-13
9203,VISITOR_2EF2697B,26,2,店铺页,,,283,2,0,,2025-01-26
9204,VISITOR_02A8C7C1,11,1,店铺页,,1,111,1,0,,2025-01-11
9205,VISITOR_90BF3E8D,10,8,商品详情页,2,14,108,4,0,,2025-01-10
9206,VISITOR_23D35AB8,13,6,商品详情页,,11,62,4,0,,2025-01-13
9207,VISITOR_94C836BA,16,8,商品详情页,12,6,234,3,0,,2025-01-16
9208,VISITOR_AFE97AE4,1,5,店铺页,12,10,10,1,0,,2025-01-01
9209,VISITOR_DD24501F,29,7,商品详情页,11,5,256,5,0,,2025-01-29
9210,VISITOR_D9D90C10,20,3,店铺页,,5,58,2,0,,2025-01-20
9211,VISITOR_79BE0FD9,11,9,店铺其他页,,7,32,3,0,,2025-01-11
9212,VISITOR_99A22DDD,19,11,外部页,1,1,201,3,0,,2025-01-19
9213,VISITOR_70923A42,25,8,商品详情页,7,6,184,3,0,,2025-01-25
9214,VISITOR_48DE114E,9,4,店铺页,10,1,29,3,0,,2025-01-09
9215,VISITOR_AD1C0987,20,12,外部页,5,7,97,5,0,,2025-01-20
9216,VISITOR_AEDDBB79,6,3,店铺页,2,12,99,3,0,,2025-01-06
9217,VISITOR_CB6BC83D,18,13,功能页,13,14,289,5,0,,2025-01-18
9218,VISITOR_BEB2A724,30,4,店铺页,2,9,144,2,0,,2025-01-30
9219,VISITOR_A12ED7BB,8,8,商品详情页,,1,211,3,0,,2025-01-08
9220,VISITOR_895F5914,8,2,店铺页,,7,268,3,0,,2025-01-08
9221,VISITOR_F9C531C4,2,13,功能页,1,,282,4,0,,2025-01-02
9222,VISITOR_CAB70A71,22,8,商品详情页,2,11,202,3,0,,2025-01-22
9223,VISITOR_9AAB54C7,18,13,功能页,2,3,290,2,0,,2025-01-18
9224,VISITOR_634A6EC0,27,4,店铺页,9,4,188,1,0,,2025-01-27
9225,VISITOR_BFBC12D8,29,11,外部页,9,,242,3,0,,2025-01-29
9226,VISITOR_25D64E85,11,12,外部页,,9,268,1,0,,2025-01-11
9227,VISITOR_694B77DF,17,11,外部页,7,2,293,3,0,,2025-01-17
9228,VISITOR_774DF526,7,4,店铺页,,4,262,4,0,,2025-01-07
9229,VISITOR_EE638AF1,26,7,商品详情页,2,14,21,2,0,,2025-01-26
9230,VISITOR_D538CBED,3,11,外部页,12,13,298,2,0,,2025-01-03
9231,VISITOR_AE1EB162,15,1,店铺页,9,10,79,2,0,,2025-01-15
9232,VISITOR_80BBFE2A,23,10,店铺其他页,9,10,151,3,0,,2025-01-23
9233,VISITOR_3E7AF5FA,2,5,店铺页,4,7,18,1,0,,2025-01-02
9234,VISITOR_2C815041,16,9,店铺其他页,11,,146,3,0,,2025-01-16
9235,VISITOR_F6627F51,26,5,店铺页,,14,150,1,0,,2025-01-26
9236,VISITOR_DAAEB4F8,28,8,商品详情页,,6,97,2,0,,2025-01-28
9237,VISITOR_A15A368A,5,4,店铺页,7,4,266,2,1,BUYER_151C4E,2025-01-05
9238,VISITOR_2774BAD8,23,4,店铺页,9,10,114,3,0,,2025-01-23
9239,VISITOR_C10EF638,21,5,店铺页,13,8,223,2,0,,2025-01-21
9240,VISITOR_00090871,16,5,店铺页,,1,78,2,0,,2025-01-16
9241,VISITOR_DC18AE01,9,3,店铺页,,12,279,3,0,,2025-01-09
9242,VISITOR_D9931F70,10,14,功能页,10,8,81,1,0,,2025-01-10
9243,VISITOR_44B859B7,14,7,商品详情页,1,12,245,2,0,,2025-01-14
9244,VISITOR_3C9DF36A,5,4,店铺页,9,6,207,2,0,,2025-01-05
9245,VISITOR_C95E3BC1,14,5,店铺页,5,8,47,5,0,,2025-01-14
9246,VISITOR_530E1769,23,7,商品详情页,6,4,144,4,0,,2025-01-23
9247,VISITOR_7C55F345,16,8,商品详情页,7,,140,1,0,,2025-01-16
9248,VISITOR_529EA4B9,9,1,店铺页,1,2,256,1,0,,2025-01-09
9249,VISITOR_09EC821B,1,6,商品详情页,,8,280,3,0,,2025-01-01
9250,VISITOR_EB4613D2,27,7,商品详情页,9,14,33,1,0,,2025-01-27
9251,VISITOR_01EE1C12,16,9,店铺其他页,6,10,122,3,0,,2025-01-16
9252,VISITOR_258FA898,25,9,店铺其他页,,8,120,4,0,,2025-01-25
9253,VISITOR_ABB0F4E4,14,12,外部页,14,7,228,2,0,,2025-01-14
9254,VISITOR_AF2ABA4F,27,10,店铺其他页,1,8,67,4,0,,2025-01-27
9255,VISITOR_622A75C0,22,8,商品详情页,8,9,83,2,0,,2025-01-22
9256,VISITOR_F516066B,17,11,外部页,7,,124,2,0,,2025-01-17
9257,VISITOR_B1EC3626,18,3,店铺页,1,1,73,3,0,,2025-01-18
9258,VISITOR_65877D02,10,11,外部页,9,2,86,2,0,,2025-01-10
9259,VISITOR_70785DE8,10,14,功能页,8,,223,3,0,,2025-01-10
9260,VISITOR_5A10EC29,25,11,外部页,8,7,64,1,0,,2025-01-25
9261,VISITOR_104D5BFC,14,4,店铺页,9,1,137,3,0,,2025-01-14
9262,VISITOR_7520CA5B,27,13,功能页,,3,128,3,0,,2025-01-27
9263,VISITOR_96BB773C,2,5,店铺页,11,11,168,4,0,,2025-01-02
9264,VISITOR_2D5AA2AE,14,4,店铺页,,5,277,1,0,,2025-01-14
9265,VISITOR_BA73B42E,13,5,店铺页,8,12,282,3,0,,2025-01-13
9266,VISITOR_90609A26,9,5,店铺页,9,12,204,3,0,,2025-01-09
9267,VISITOR_E86E7570,24,4,店铺页,11,8,114,1,0,,2025-01-24
9268,VISITOR_D9917D96,2,1,店铺页,,8,135,2,0,,2025-01-02
9269,VISITOR_1939F688,24,14,功能页,10,8,149,2,0,,2025-01-24
9270,VISITOR_51A2AD61,27,9,店铺其他页,,,100,3,0,,2025-01-27
9271,VISITOR_D814085C,6,1,店铺页,14,,27,1,0,,2025-01-06
9272,VISITOR_F4B741F4,15,6,商品详情页,12,2,272,1,0,,2025-01-15
9273,VISITOR_20E1D422,30,3,店铺页,3,8,228,2,0,,2025-01-30
9274,VISITOR_C3692BBF,25,4,店铺页,,7,76,2,0,,2025-01-25
9275,VISITOR_2A008EA7,15,10,店铺其他页,,9,65,4,0,,2025-01-15
9276,VISITOR_6F5C7D32,22,10,店铺其他页,6,11,114,5,0,,2025-01-22
9277,VISITOR_FAA26BC1,30,1,店铺页,12,13,26,1,0,,2025-01-30
9278,VISITOR_73B0C731,24,6,商品详情页,5,6,299,4,0,,2025-01-24
9279,VISITOR_307DF798,9,7,商品详情页,7,4,232,3,0,,2025-01-09
9280,VISITOR_85412D2F,13,7,商品详情页,7,5,89,1,0,,2025-01-13
9281,VISITOR_AEB3673C,8,8,商品详情页,,12,300,1,0,,2025-01-08
9282,VISITOR_3B9B9175,5,8,商品详情页,4,1,239,5,0,,2025-01-05
9283,VISITOR_7D1BC3BD,24,2,店铺页,1,3,224,2,0,,2025-01-24
9284,VISITOR_C0D51A8F,25,8,商品详情页,6,8,179,3,0,,2025-01-25
9285,VISITOR_6C8FBA1C,26,14,功能页,3,2,289,3,0,,2025-01-26
9286,VISITOR_4D8402DD,8,1,店铺页,,,176,2,1,BUYER_D3AFC8,2025-01-08
9287,VISITOR_3091F2DE,26,10,店铺其他页,1,4,116,1,0,,2025-01-26
9288,VISITOR_B09FDBC8,23,9,店铺其他页,,2,88,4,0,,2025-01-23
9289,VISITOR_A47AA7A9,3,5,店铺页,9,3,126,3,0,,2025-01-03
9290,VISITOR_2342E897,3,5,店铺页,,,104,2,0,,2025-01-03
9291,VISITOR_0772D7F9,26,12,外部页,,13,107,3,0,,2025-01-26
9292,VISITOR_0F208B05,13,8,商品详情页,6,14,26,1,0,,2025-01-13
9293,VISITOR_CEE1C0ED,16,1,店铺页,8,,200,2,1,BUYER_31DD9C,2025-01-16
9294,VISITOR_AD580BF4,30,3,店铺页,,9,209,1,0,,2025-01-30
9295,VISITOR_2F37A769,28,6,商品详情页,,2,96,3,0,,2025-01-28
9296,VISITOR_33A28B47,17,7,商品详情页,,6,270,1,0,,2025-01-17
9297,VISITOR_A1DAF0A8,23,7,商品详情页,14,12,244,4,0,,2025-01-23
9298,VISITOR_80481339,28,7,商品详情页,,12,15,1,0,,2025-01-28
9299,VISITOR_E8F798B3,9,4,店铺页,,,267,3,0,,2025-01-09
9300,VISITOR_8640FB9E,11,14,功能页,,3,231,3,0,,2025-01-11
9301,VISITOR_16138241,18,3,店铺页,,12,236,4,0,,2025-01-18
9302,VISITOR_C7D67F3C,5,9,店铺其他页,,,35,3,0,,2025-01-05
9303,VISITOR_92D22F56,26,8,商品详情页,4,4,215,2,0,,2025-01-26
9304,VISITOR_147FD8BF,21,10,店铺其他页,,10,245,1,0,,2025-01-21
9305,VISITOR_C00A4CDB,1,10,店铺其他页,,3,191,5,0,,2025-01-01
9306,VISITOR_56776287,23,9,店铺其他页,13,5,184,3,0,,2025-01-23
9307,VISITOR_D9DD377B,21,8,商品详情页,10,10,76,3,0,,2025-01-21
9308,VISITOR_A8B2309A,17,8,商品详情页,10,,43,3,0,,2025-01-17
9309,VISITOR_A5B5F56A,14,3,店铺页,1,6,288,1,0,,2025-01-14
9310,VISITOR_682114F3,3,9,店铺其他页,9,2,193,3,0,,2025-01-03
9311,VISITOR_C8230E16,26,11,外部页,,,132,3,0,,2025-01-26
9312,VISITOR_3F2799E3,5,11,外部页,,3,226,5,0,,2025-01-05
9313,VISITOR_54EC3E46,10,4,店铺页,,9,207,2,0,,2025-01-10
9314,VISITOR_02446C5D,5,10,店铺其他页,6,8,104,5,0,,2025-01-05
9315,VISITOR_C7BE4272,18,1,店铺页,14,,160,1,0,,2025-01-18
9316,VISITOR_FEC7D127,27,10,店铺其他页,2,12,132,2,0,,2025-01-27
9317,VISITOR_1623343F,9,2,店铺页,7,2,144,1,0,,2025-01-09
9318,VISITOR_37268018,23,7,商品详情页,14,1,79,2,0,,2025-01-23
9319,VISITOR_011126EF,15,2,店铺页,1,7,268,3,0,,2025-01-15
9320,VISITOR_1CB62CB8,9,2,店铺页,7,5,53,2,0,,2025-01-09
9321,VISITOR_845A94CF,19,2,店铺页,13,1,56,1,0,,2025-01-19
9322,VISITOR_240A3CA8,15,9,店铺其他页,12,8,27,1,0,,2025-01-15
9323,VISITOR_EEF21DE7,19,1,店铺页,12,7,88,1,0,,2025-01-19
9324,VISITOR_933A4791,16,14,功能页,12,2,19,1,0,,2025-01-16
9325,VISITOR_02F437D6,16,9,店铺其他页,2,1,83,4,0,,2025-01-16
9326,VISITOR_30975162,1,9,店铺其他页,6,14,213,1,0,,2025-01-01
9327,VISITOR_91EB3794,30,13,功能页,14,5,66,5,0,,2025-01-30
9328,VISITOR_17BFC73B,2,12,外部页,13,11,96,5,0,,2025-01-02
9329,VISITOR_9895990D,4,8,商品详情页,5,10,271,5,0,,2025-01-04
